timestamps,open,high,low,close,volume,amount
2026-07-16 14:00:00,24096.400390625,24098.75,24091.5,24094.25,0.0,0.0
2026-07-16 14:01:00,24095.400390625,24096.05078125,24091.650390625,24093.150390625,0.0,0.0
2026-07-16 14:02:00,24094.05078125,24100.849609375,24091.30078125,24098.150390625,0.0,0.0
2026-07-16 14:03:00,24099.150390625,24099.150390625,24090.400390625,24091.849609375,0.0,0.0
2026-07-16 14:04:00,24093.349609375,24096.94921875,24086.75,24091.75,0.0,0.0
2026-07-16 14:05:00,24093.69921875,24096.19921875,24091.30078125,24095.05078125,0.0,0.0
2026-07-16 14:06:00,24096.849609375,24101.400390625,24095.55078125,24098.55078125,0.0,0.0
2026-07-16 14:07:00,24101.05078125,24101.599609375,24093.05078125,24094.69921875,0.0,0.0
2026-07-16 14:08:00,24095.599609375,24096.5,24089.55078125,24091.150390625,0.0,0.0
2026-07-16 14:09:00,24091.900390625,24093.80078125,24085.80078125,24091.05078125,0.0,0.0
2026-07-16 14:10:00,24092.599609375,24092.599609375,24085.349609375,24087.900390625,0.0,0.0
